錄音檔檔名,辨認出之客語漢字
ZF209P2101_146,請問喊頭盤會个叔叔
ZF209P2101_147,該分正認愛買二十歲
ZF209P2101_148,佢人有纜密無匱煩無
ZF209P2101_149,請問係係仰脣坐索吾
ZF209P2101_150,請問在入院幾多人咧
ZF209P2101_151,普通事有燒熨个用哦
ZF209P2101_152,請問愛幾久換一擺幼
ZF209P2101_153,請問瓜核葵大逐尼瀝
ZF209P2101_154,請問核泥乳露田伴係
ZF209P2101_155,大家做部來匱打鬥四
ZF209P2101_156,食咧頭路肯做會半洗無
ZF209P2101_157,佢忍核綑無斯匱好效
ZF209P2101_158,係食慰無𠊎毋食慰
ZF209P2101_159,阿烏渡盡做都愛領假筆
ZF209P2101_160,請問這領衫係屋个存差
ZF209P2101_161,歸人吐醃夜乳愛匱補食
ZF209P2101_162,熱天大家較愛匱海粉樓
ZF209P2101_163,有病愛較緊虧搭先生若
ZF209P2101_164,表弟突然弄靚認真做細
ZF209P2101_165,恁夜市所在愛過較注意
ZF209P2101_166,請問會用深黑嗄兜上空
ZF209P2101_167,手人會用逐步行打聽動
ZF209P2101_168,較緊呢在烏毋會坐啊
ZF209P2101_169,有人客來毋好打岔和
ZF209P2101_170,請問二米銀番線个戶部
ZF209P2101_171,請問舊坤哪位有家有參
ZF209P2101_172,晴過合𠊎个一兜阿企
ZF209P2101_173,𠊎頭過等一分水正虧
ZF209P2101_174,外包中屎糟這領衫目
ZF209P2101_175,這領褲也有別種色地無
ZF209P2101_176,𠊎會雍彎撇罐伸茶目
ZF209P2101_177,金雞直口鹹滷臺逐日畀
ZF209P2101_178,成坐𠊎加喊放發鴨
ZF209P2101_179,請問係有粢丁愛已選無
ZF209P2101_180,恁好𠊎同佢有果後
ZF209P2101_181,肯喊市油沢舍屋个貓無
ZF209P2101_182,恨好𠊎有一招斡眼
ZF209P2101_183,𠊎合核安撇肥腥屎結
ZF209P2101_184,請問普通款幾十會百款
ZF209P2101_185,係真慶哦哪有無影啦
ZF209P2101_186,外人輒輒做部還微微食
ZF209P2101_187,生菇乜米菣七毋無忍食啊
ZF209P2101_188,這條路較空該條路較遠
ZF209P2101_189,啉酒乜蘇茶蘇茶乜啉酒
ZF209P2101_190,請等一下𠊎黏時過來
ZF209P2101_191,請問坐油車愛逐日去撇列
ZF209P2101_192,成齋𠊎佢偷空个切冰沉
ZF209P2101_193,𠊎無用晒都燻透該灶網
ZF209P2101_194,外婆公同神鐘下揇墾無
ZF209P2101_195,𠊎有㸐蚊蟲合係兩頭蚊
ZF209P2101_196,請問係上頭家耳口恁穩症
ZF209P2101_197,恁有對食物抑有物過敏無
ZF209P2101_198,𠊎臨滿頭家肯檢查一下
ZF209P2101_199,喊喊食挑食个素菜逐日抺
ZF209P2101_200,恨愛涼儕抑係單儕个平縫
ZF209P2101_201,外頭指紋三日出一一暗夜三日紅
ZF209P2101_202,挑戰會正受咧即得畀平務邊政府啊
ZF209P2101_203,歸已个議窟佢溜打抨掛已精把成
ZF209P2101_204,今日食等愛開會哦請著準備粗漏
ZF209P2101_205,縫頂下有縫無舊等做部來窟冰棟
ZF209P2101_206,乜車赴衫等嚴定時貴划飯划真緊
ZF209P2101_207,請問你有坐幣無𠊎同你一種錢票
ZF209P2101_208,阿哥後年脫草屎等噎火茶虧署納出差
ZF209P2101_209,請問到位加二愛鎖幾久愛鎖十等鐘
ZF209P2101_210,望閃閃恨果个係十日初三清做問診
ZF209P2101_212,肯同冇等拈目逐久哩喲𠊎加喊噎藤梯
ZF209P2101_213,恨喉嗟佢乳糕細啊𠊎喉嗟佢乳直細
ZF209P2101_214,都畀妙力大有也有厥功力也有梁功力
ZF209P2101_215,四月二十好下放假合日來匱吟聽影好無
ZF209P2101_216,大細啦正肯收人領頂摘歌考忒多來改好
ZF209P2101_217,一巴空神等肚客語認證正開始發命啦
ZF209P2101_218,三頓食飽嗬愛食又已人食三擺已飽逼粒
ZF209P2101_219,外人有背个認外人上桃草椏長問阿咪
ZF209P2101_220,會議地點逐二位會議地點逐大中探足去
ZF209P2101_221,紹介身身外頭凳菜外頭凳二號餐
ZF209P2101_222,肯掛个鶴八十六鶴愛選个核手掛口尾兩把球
ZF209P2101_223,外藤講阿咪坐坐直前碼的大獎有影抑無影
ZF209P2101_224,若係討過後麻煩健保卡逐日夜歌球籠包球
ZF209P2101_225,佢等較加桐花節對十月十二開始到五月初一位置
ZF209P2101_226,恁初人在草坵等噎火茶𠊎在草脣一等噎火茶
ZF209P2101_227,歸程價毋知搭頭家求美風
ZF209P2101_228,擺二歸程價恨対禮一下好無
ZF209P2101_229,櫃窺西霸火公所屋家迷你絭開六碗球
ZF209P2101_230,阿爸頭窺申請護照
ZF209P2101_231,企應應愛對安全目
ZF209P2101_232,請問𠊎愛綑米麗做弟姐
ZF209P2101_233,請問喊幾聲喊做會个名
ZF209P2101_234,請問在仰祖家入公所桊駁
ZF209P2101_235,定期絕餔愛做較燒暖已著
ZF209P2101_236,便利商店會有迷草真多米絭
ZF209P2101_237,𠊎當下講聽話請等一下
ZF209P2101_238,𠊎準備好啊會用開始啊
ZF209P2101_239,這坪蘇陣逐核公堆人擎口
ZF209P2101_240,喊佢撐茶毋使巴脣核茶分弟
ZF209P2101_241,請問二隻鼻有數行李个推查
ZF209P2101_242,茶站內頂有行李濟務櫃服務
ZF209P2101_243,請問吾个大姓行李愛囥逐尼尾
ZF209P2101_244,請問這處窟个切片站逐日飛
ZF209P2101_245,佢挑大人反影係參等係會解
ZF209P2101_246,外人會用竳蠶嫲嫲犯喊
ZF209P2101_247,請問風景價數有包含做肚無
ZF209P2101_248,這下隨承濟子醫生合核若子
ZF209P2101_249,恬好外胞中來這門路無
ZF209P2101_250,小祭拜正過約時間空下坐坐咧
ZF209P2101_251,當晝透人生熱毋好失虧民動
ZF209P2101_252,客人用覆菜做等路精手飯影
ZF209P2101_253,阿公有同女兒病毋愛同雪上頓
ZF209P2101_254,請問貴省𠊎生望名大命
ZF209P2101_255,月頭正月做短衫袖主會用啊
ZF209P2101_256,會用晴繭合外人翕一掌雙目
ZF209P2101_257,請問這有空个公廠親撇逐日晡
ZF209P2101_258,請問這粄茶有都畀苗栗茶豆無
ZF209P2101_259,老茶係勢請注意小缽係老茶
ZF209P2101_260,請問這舊坑哪有泥竟關公济頂
ZF209P2101_261,這係抓肯搤陣這係核泥發票
ZF209P2101_262,𠊎上討愛已減時線好个膨減
ZF209P2101_263,請問外屋中雷這蛇㨎耳仰目
ZF209P2101_264,這係平日个文件表尋緪參考
ZF209P2101_265,生日快樂身體康健滿足意義
ZF209P2101_266,較加文化緬急扯扯去冰凳涎華頓
ZF209P2101_267,恬好請問油壩个愛著上褲係無
ZF209P2101_268,請問屋膨頂窟著佢撞愛遮波插無
ZF209P2101_269,恨佢得上拜做庭訓驚爭愛試結無
ZF209P2101_270,𠊎在頭屎面面飛公差搤屎極錶
ZF209P2101_271,毋好直直拈藤屎目汁會拈壞葵
ZF209P2101_272,好背起來啊較緊虧勢綿勢𪘒
ZF209P2101_273,喊幾日做都認排透頭櫃舍酒係無
ZF209P2101_274,喊會將賢賞大弟名參茶筍火茶市客
ZF209P2101_275,請問樓宅係高低愛搭二個若搭上車
ZF209P2101_276,膨頂搤風結內底有跈勾面飛揚路無
ZF209P2101_277,核泥大蚊係粒屎三十六度半真相
ZF209P2101_278,肯有隨客戶卡無𠊎先合肯刮好
ZF209P2101_279,請問還有來過外人平日名正狗無
ZF209P2101_280,請問上頭逐爐拂撇探愛仰做成長
ZF209P2101_281,請問在坐這班車搭地跼若大上車
ZF209P2101_282,請問𠊎愛上茶空串抑係老茶正空串
ZF209P2101_283,褲蠶有二兜咧閒添添晟合𠊎手蓋
ZF209P2101_284,醫生𠊎若伸歇壞食肚啊真甘愐
ZF209P2101_285,這站不食堪少遶鼻可能係汗坐啊
ZF209P2101_286,請問喊䟘竳平魚个分食無有失齋無
ZF209P2101_287,請問𠊎愛隨會个神絭來分老人愐急
ZF209P2101_288,請問入大喊大風徑个時節係屋个事務咧
ZF209P2101_289,皺好咧外針加一笠雙鞋鍍好就打結
ZF209P2101_290,外房間个令氣無會亮會用熨黏蟒下無
ZF209P2101_291,外相在炙缸行李請問會用炙缸幾久咧
ZF209P2101_292,縫好晟坐請問有分个無分合縫服務係無
ZF209P2101_293,外部下整理室已短時車門會用弇匱俐尾
ZF209P2101_294,𠊎會較愐已兜都畀晟包兜𠊎指紋个風格
ZF209P2101_295,𠊎烏下豬空窸路頂牯床啊請派轉任來受理
ZF209P2101_296,𠊎个錢包毋驚匱啊請問頭空个警察球單點位
ZF209P2101_297,喊𫣆核阿有較多已兜啊愛注意神體係變花哦
ZF209P2101_298,頭那疾真多人啊請厥𠊎檢查核那位搤溫泰
ZF209P2101_299,公茶蠶沛逐時政府正問疾虧斡正受咧斯會拈草啊
ZF209P2101_300,外埔下出空有流浪腳會用晴核人排人來治理無
ZF209Q2003_001,火黏蟲這厥等耕多位成立十日準都毋熱暑
ZF209Q2003_002,係油桐花開噎骨尖又係𫣆人總部毋和鹹粽大塵噎屎胐
ZF209Q2003_003,苗栗大竹華山恁所在有真都生理義
ZF209Q2003_004,用一詩調唸動畫也詩調跈赴嚴重掖植棟來供歌
ZF209Q2003_005,餳來臺灣過地𫣆人客
ZF209Q2003_006,搭理參事委員總部提起愛關公敬等同人都人正認
ZF209Q2003_007,麼个這兜生理硬个纏梯嗄都淰淰
ZF209Q2003_008,滿山划石燒也有同花開正經係正正个風景
ZF209Q2003_009,刀武魂撩銷歸陣个火嚴重又會隨得人客無坤儉个享受
ZF209Q2003_010,因為𫣆人家若花雙芙蓮草少二日
ZF209Q2003_011,生理認麼酸赤酸都姊少批語
ZF209Q2003_012,火黏蟲對外人這兜莊下細祖來講實在無分个
ZF209Q2003_013,直唱成團開花手藤老葉認初月
ZF209Q2003_014,記得𠊎做細祖家下
ZF209Q2003_015,熱忒食飽夜阿姨扡打走下撿手
ZF209Q2003_016,阿姆阿嫲擎旗繩搭屋架核量搭債穀
ZF209Q2003_017,阿哥自會同𠊎喊阿太做芙蓮重送
ZF209Q2003_018,家庫組个火黏蟲吂那陂弄係禾柄塞會拈糟
ZF209Q2003_019,一半下也會歸日尾底搭廳火下飛來飛去
ZF209Q2003_020,阿哥愛戇神食公穀逐歸人頭
ZF209Q2003_021,講生歌有幾個細祖真相在都市
ZF209Q2003_022,毋過屋下精算無賤好等等綻火搭櫃黏時
ZF209Q2003_023,歸陣照匱做成都火黏蟲鑽帶㓾嫲儕補胎內
ZF209Q2003_024,用火黏蟲恁晃來渡死老美貴大漢自然有成就
ZF209Q2003_025,阿哥麼上討做芙蓮重來做聽火
ZF209Q2003_026,七張𠊎喊阿太空行匱部北愛隨便做火黏蟲
ZF209Q2003_027,布冰恁綿綿也有故種吱吱嘎嘎愛出怪祖愛喊煞
ZF209Q2003_028,真打人驚𠊎喊阿弟厥阿哥搤三支尾球核
ZF209Q2003_029,驚都毋敢敨大氣一步一步嫩都衰裂
ZF209Q2003_030,黏車歸菜園做一下係粒爽粒下係福厥處
ZF209Q2003_031,比藤棟恁勢夜較多夜較正
ZF209Q2003_032,外人煩去著手手筊銃壞壞
ZF209Q2003_033,外人做都厥識抓忽嚴重
ZF209Q2003_034,莊鎮務下在厥阿姨等寶
ZF209Q2003_035,無相坐阿姨一下切喊外人加紅鹽粽放走
ZF209Q2003_036,阿哥毋肯𠊎喊阿弟乜毋盼
ZF209Q2003_037,上拖架櫃有紙籮愛赴黏重囥大弇兜
ZF209Q2003_038,娘有影毋使得聽火無阿姨講
ZF209Q2003_039,毋會運做芙蓮粽水家芙蓮粽放走啦
ZF209Q2003_040,若無係人鴨夜飛斯會賤貓哦
ZF209Q2003_041,該人跈車驚賊貓打人手
ZF209Q2003_042,七爛緊朝虧無拚个火黏蟲放賣
ZF209Q2003_043,黏坐已抓已抓火黏蟲黏啊黏
ZF209Q2003_044,對油紙絡內頂敏敏飛出來飛對暗暗个圍牆背匱
ZF209Q2003_045,第二日打早二日三個做一下弄毛賊撩
ZF209Q2003_046,對該拜去外人吂毋識過匱做火黏蟲來𢱤啊
ZF209Q2003_047,這滿偎上起來實在愛屙卵阿姨个滴肚
ZF209Q2003_048,南毛烏外人講左燻鹽縱會賊貓
ZF209Q2003_049,厥勢毋知會逐外人這兜打爽幾多火黏蟲咩
ZF209Q2003_050,阿嫲屎𧊅記得土日乳係時零晒老舞厥禮拜
ZF209Q2003_051,老都耳聾硬硬在生菇啊彳彳都拜神清做正核舞
ZF209Q2003_052,當晝放學也有日頭花對賁賁个烏蕹泥底走起來
ZF209Q2003_053,大家嫩真歡喜撇粒行去好好問
ZF209Q2003_054,做毋係愐鼻个細祖自開始等畜𢱤
ZF209Q2003_055,內肺賁著燻糙咧外祖通核吱吱飛
ZF209Q2003_056,食嗄食透食照少生學數生麼人生
ZF209Q2003_057,撐梯正好跈咧跈去
ZF209Q2003_058,大家愛成陣麻雙慢慢散匱愛無問路來路開
ZF209Q2003_059,𠊎喊阿弟爭著部下挑戰搤屯屎霸滾下
ZF209Q2003_060,若車已秤細細抓頭大大烏烏係五
ZF209Q2003_061,逐屋脣老婦過笑个肥骨得
ZF209Q2003_062,手勞受去精神痱外人褲帶七七銀弄頭香好摺
ZF209Q2003_063,阿嫲竳毛𫣆人行去外坪递生休
ZF209Q2003_064,外人正真毋甘願行全部下
ZF209Q2003_065,𠊎兩儕談阿嫲虧畀當晝
ZF209Q2003_066,偷偷踢坐空个泥風罐歸分市罷工下做事
ZF209Q2003_067,驚大認知會罵外人自家做草係溜尾蜂
ZF209Q2003_068,挑挑九大時早下在匱好下還放好捽來弄尾神鬼拈下
ZF209Q2003_069,等頭蛇捽咧屎爭家貴人跈起來囥搭做竹陪外人蛇捽
ZF209Q2003_070,第三日打早阿太歸𬠖五尞笑濫緊在佢好笑
ZF209Q2003_071,乳粉罐無空好洗嗄著囉匱等外人下晝爭都不下
ZF209Q2003_072,火硬硬在遶淨虧慣得賤賤个火伸已尾毋停
ZF209Q2003_073,另外毋為恁燥屎打屎胥下吾外人真耕爛
ZF209Q2003_074,合毋尾印抺打花變雷得搤歸花仕下
ZF209Q2003_075,希望歸人會忍鼻坐鬼花箍脣去
ZF209Q2003_076,陳呢个位細爭議外人麼過較償成生義招顧貴
ZF209Q2003_077,递夭一禮拜還一碗粢葉逐垤身嫩嫩个菜葉
ZF209Q2003_078,十外日過該尾魚嗄生七兩支勾
ZF209Q2003_079,外人耕歌木會生鳥清神聲乳毋核偷偷个阿烏講
ZF209Q2003_080,阿烏領了講家毋係魚係鴨嫲食𧊅家係𧊅貓
ZF209Q2003_081,差不著過過一禮拜阿嫲屎𧊅有生殖挑戰狗啊
ZF209Q2003_082,有時佢嬰兒也有尾逐肥得手來手虧尋紅柿
ZF209Q2003_083,好好核月拿阿姨喊過匱厥乳空擐
ZF209Q2003_084,同外人尖外嫲烏下撩一禮拜
ZF209Q2003_085,外人身肝得瓜等使做還阿嫲時怪
ZF209Q2003_086,吂食吂食疾疾卵在鑽匱
ZF209Q2003_087,一斟頭烏下阿太隨傱人風緊兜
ZF209Q2003_088,乳屎親無都大嫲生外人吂赴擐行李
ZF209Q2003_089,試轉入櫃風梗若櫃做會个會
ZF209Q2003_090,阿弟畀家空空个哪分管
ZF209Q2003_091,鹹芬豆挑啊挑噎怪煮無多硬著屎
ZF209Q2003_092,講阿嫲屎𧊅逐拐子食虧啊啦
ZF209Q2003_093,阿烏跈車直直鎖阿太噎跳那
ZF209Q2003_094,忍著手个阿弟講大戇戴係哪阿嫲屎𧊅大漢哪
ZF209Q2003_095,冰在怪煮啊啦毋係逐怪煮食虧賣禾啦
ZF209Q2003_096,阿弟聽草鴨講正整壽面
ZF209Q2003_097,因為吐乳久恁罵屎胐愛經驗
ZF209Q2003_098,得阿弟對初院科後真有興趣
ZF209Q2003_099,這滿阿姊係真打核色歡迎个助言口扇扇
ZF209Q2003_100,抹赤赤會吐細組吂揇尾歸桌研究呢
ZF209Q2003_101,去忒罵會得著會得著賜七脈光煞挷一生
ZF209Q2003_102,應喊茶切得著打爐飞巴毋會起來
ZF209Q2003_103,坐逐日下名笼直跳若車飛直直落起來
ZF209Q2003_104,大生會啾磳咧啾磳咧阿烏阿姨跈坐
ZF209Q2003_105,爛緊堆木泥走起來若𠊎著得發神會个大書襯
ZF209Q2003_106,成個以為愛讀國祖何下有禮務下較遠
ZF209Q2003_107,家主講若運下捻愛已日收粉珠
ZF209Q2003_108,所以無法度已忒禾項會企忒嫲
ZF209Q2003_109,渡時正會赴因為七核恩殊號職業合个核月
ZF209Q2003_110,尾車愛卡緊好會企忒嫲同人稱走忒吂講佢吂係
ZF209Q2003_111,喊阿烏七擎忒嫲虧著木箭搤爐拂零十
ZF209Q2003_112,阿烏逐口尾烏忒嫲逐𠊎敏敏去
ZF209Q2003_113,毋過毋知係毋係第一擺起恁慣係
ZF209Q2003_114,厥儕毛總透高爭擲起虧
ZF209Q2003_115,無神七歪一壢喊來喊去
ZF209Q2003_116,厥吂企坐值得老老呀實在緊食紙
ZF209Q2003_117,𠊎毋甘願一擺一擺都承認無
ZF209Q2003_118,囥擐抑係無改變乳頭成陣插買真無好
ZF209Q2003_119,成功內無雙脫鏈啊阿烏拈𠊎人甘難人食蜂
ZF209Q2003_120,搭𠊎弇豆阿美𠊎講魚驚樹難頭驚人難
ZF209Q2003_121,𠊎上身核𢯭坐不著加又哦
ZF209Q2003_122,試係跈草蛙烏逐外係孤栗
ZF209Q2003_123,厥有上坐阿烏渡人認做肥𠊎零十係辛苦
ZF209Q2003_124,已時蕹質鹹帶牙齣𢳆咧嗄做認證冷食
ZF209Q2003_125,希望會用較緊做好人選第一坪大樹
ZF209Q2003_126,過一禮拜外無翼無蝶會淋食
ZF209Q2003_127,順爽上廳不赴苦承認緊謀紮倈拚上家
ZF209Q2003_128,還會企忒嫲
ZF209Q2003_129,正經係有神打儕儕神走無神打正正無慈
ZF209Q2003_130,實在正面總愛恨認真有耐心
ZF209Q2003_131,弇痴老慧成功已知係喊个
ZF209Q2003_132,都會開好合人𠊎打早食飽食藤核嫲起葵好嘲
ZF209Q2003_133,歸路𠊎坐面長歌坐面翕雙路上正正个風景
ZF209Q2003_134,成陣實在真快樂真歡喜
ZF209Q2003_135,有時務若堵坐通後
ZF209Q2003_136,爺尾喊同後抬頭泌睡一下吟會嗄神奇都好嘲
ZF209Q2003_137,阿奶月紙實在真快換
ZF209Q2003_138,水院臨滿蘇差有客著
ZF209Q2003_139,毋過土擺若車路上係任企忒吂
ZF209Q2003_140,自會上車合勢人神登特嫲愛無𫣆歪做鬼
ZF209Q2003_141,吂會傷氣冷氣忒嫲愛緊過
ZF209Q2003_142,喊字上起來真經係自家燒乳食會挑歡喜
ZF209Q2003_143,頭扶起咧一擺密合回憶
ZF209Q2003_144,普閒事下日便利雙等偎畀拂愛香內得有少少愛普閒事
ZF209Q2003_145,烏身㨎沙肚逐垺雄雄咧還食還食鼻扑都燥燥順順
ZF209Q2003_146,還勢愛通過對還勢避愛避風鑄起來
ZF209Q2003_147,真社人事啦若都逐日㨎蕒會核
ZF209Q2003_148,當時自家迷涼行探手設籮肚
ZF209Q2003_149,這係赴起𫣆咪嗽啊做細組家事
ZF209Q2003_150,旱藤愛鴨釣外骨洗好烏手
ZF209Q2003_151,會打藤下若藤屎還歸燒滾滾个紅嫩
ZF209Q2003_152,歪罵逐朝下有手費在社會脣
ZF209Q2003_153,𠊎自打左空挑戰跍左空背哥係閒事
ZF209Q2003_154,少神細義愛合閒事乜打和時內得恁递
ZF209Q2003_155,古代等鬼毋好打和熟坐外罵洗好烏身
ZF209Q2003_156,香賁賁个閒事麼符號啊長日外罵个風景
ZF209Q2003_157,懶𧊅嫲用大手工擺好个肥阿嫲食香忒个不閒事
ZF209Q2003_158,迎阿嫲鎖幾尊花跈阿嫲降古
ZF209Q2003_159,係寒天係恁跳跳赴起咧咪嗘
ZF209Q2003_160,油已淰係熱禾割尞啊跈得𫣆嚟煩好也吂放暈
ZF209Q2003_161,大哥在歸陣阿弟阿妹歸阿公也聽得烳還食
ZF209Q2003_162,兩生忒遶窟窟忒泥卵企好已加還時幼
ZF209Q2003_163,魚姆尾另吵一間廁準備去屋
ZF209Q2003_164,火起起來啊大哥講跍來𢯭撨外人會用窟窿
ZF209Q2003_165,火少都猛猛猛大狗食核大狗
ZF209Q2003_166,六個阿弟阿妹逐藤底逐崽穀搶角嘴上粒嗄伸𧊅
ZF209Q2003_167,大火過捽火炭來空氣塵拚溼
ZF209Q2003_168,真生孫个阿媽頭歌已行行平大平大正正个行勢
ZF209Q2003_169,粉口等還勢疏耳角黏腹縣斷泥鑪縫裡底搶起來
ZF209Q2003_170,擎去溜泥係圓邊合泥弄頓拶
ZF209Q2003_171,過都要堵結咧厥下
ZF209Q2003_172,已著阿原嫩毛嘴出窟
ZF214P2102_001,貴起形地啊
ZF214P2102_002,認久無拈銃
ZF214P2102_003,耐整來啊
ZF214P2102_004,係頭牯疙痺
ZF214P2102_005,正定人燒
ZF214P2102_006,真對人齊都
ZF214P2102_007,阿已阿嫲子
ZF214P2102_008,有病爭來尞
ZF214P2102_009,喊分仰脣正
ZF214P2102_010,加定貨關賣
ZF214P2102_011,煮茶愛生意
ZF214P2102_012,早飛機卡緊
ZF214P2102_013,汗出愛堆精
ZF214P2102_014,係哪枚毛肚好
ZF214P2102_015,實在成懶上食
ZF214P2102_016,勞瀝係愛照顧
ZF214P2102_017,上課毋好啄眉
ZF214P2102_018,今日跈去正好
ZF214P2102_019,茶日毛係歸人
ZF214P2102_020,派色無要緊
ZF214P2102_021,該耐想一下
ZF214P2102_022,有人擲步行無
ZF214P2102_023,阿烏無對烏行
ZF214P2102_024,歸蟲不清零頭
ZF214P2102_025,大色噭吵啊
ZF214P2102_026,係屙痰屎結無
ZF214P2102_027,油布个溫度無
ZF214P2102_028,係賞著尋周到
ZF214P2102_029,離參無喊屋家
ZF214P2102_030,係上吂到位啊
ZF214P2102_031,𠊎屙肥當晝
ZF214P2102_032,請問這領麼到咧
ZF214P2102_033,五月節愛洗恁重
ZF214P2102_034,係个手機幾多號
ZF214P2102_035,係掖功課做好吂
ZF214P2102_036,吾乜細義已著
ZF214P2102_037,這個想法請成後
ZF214P2102_038,乜用無無用
ZF214P2102_039,係位無無溫度
ZF214P2102_040,耐蒸哦色青菜
ZF214P2102_041,係禾埠屋个飲料
ZF214P2102_042,連相係無合作
ZF214P2102_043,臺灣不時有地土
ZF214P2102_044,這尾毋愛用色粉
ZF214P2102_045,跈去冰架正兩撲
ZF214P2102_046,少人盡做正聯絡
ZF214P2102_047,請問外婆个服務
ZF214P2102_048,勞瀝毋使細義
ZF214P2102_049,𠊎愛做細胞嫲
ZF214P2102_050,阿滾嘀頸嘀核窟
ZF214P2102_051,阿姨等做下支飯
ZF214P2102_052,請問哪位有櫃樹
ZF214P2102_053,有十面銃分係無
ZF214P2102_054,祖父係兩走空武
ZF214P2102_055,雙卡撇二兜好無
ZF214P2102_056,吾雙頭好做伴
ZF214P2102_057,這個皮包係禾嗄个
ZF214P2102_058,阿妹排書包苦好好
ZF214P2102_059,阿志真屙色衰退發
ZF214P2102_060,寒天背布不時得勞駛
ZF214P2102_061,毋好背囥這籮食質
ZF214P2102_062,係別嗄卡來个聽話
ZF214P2102_063,離沙屙做織拚會熟
ZF214P2102_064,今日噎菜口鼻牛嗽
ZF214P2102_065,耐搽醃夜食愐呢
ZF214P2102_066,歸屙腦肚歸个阿姨
ZF214P2102_067,麻煩你開停火好無
ZF214P2102_068,認阿嫲好孤輩啊
ZF214P2102_069,阿弟到廳下拈藤絲
ZF214P2102_070,吾圖陣做所旦行
ZF214P2102_071,日落屋下乳底愛脫核
ZF214P2102_072,坐火車愛選打車票
ZF214P2102_073,老嗄草講茶毋使賊
ZF214P2102_074,係恁鬆垤這核骨
ZF214P2102_075,請查問愛毋愛捉大票咧
ZF214P2102_076,插門仇人大叮嚀嚀
ZF214P2102_077,吾頭家已得民送
ZF214P2102_078,插蚊係哪位無堵好
ZF214P2102_079,係你个正調幾久啊
ZF214P2102_080,吾𧊅細个腰打核
ZF214P2102_081,茶目內膏愛落出橡
ZF214P2102_082,阿書無愛慣細做細作
ZF214P2102_083,慢慢啊行毋使懶緊
ZF214P2102_084,今時發財承認快樂
ZF214P2102_085,請毋好得擎得塞米蜂
ZF214P2102_086,又使愛做師傅苦好下
ZF214P2102_087,阿爸戴个六牯油桊腿
ZF214P2102_088,吾行窟有朋友佢陪
ZF214P2102_089,耐得食至滷口等核
ZF214P2102_090,過禮拜用神油卡㜮賊
ZF214P2102_091,等明路明日較整理撇
ZF214P2102_092,過做成苦苦外罵務行
ZF214P2102_093,硬草係肉子肚个核
ZF214P2102_094,今日个報紙係有領無
ZF214P2102_095,降下落窟公妹乒吐吶
ZF214P2102_096,𠊎無緪假無緪厥成
ZF214P2102_097,茶木高忒茶豆乳足罕
ZF214P2102_098,吾娘佢想脫嬰兒
ZF214P2102_099,阿妹等洗路結洗烏屎
ZF214P2102_100,吾同人去特馬上班
ZF214P2102_101,上禮拜日歸日老步
ZF214P2102_102,做童有九支小肥角
ZF214P2102_103,紙箱內袋有十粒球
ZF214P2102_104,插問係食到大北過無
ZF214P2102_105,揪幾久過三分鐘
ZF214P2102_106,日本市東總有北巴葉
ZF214P2102_107,這領衫外開六把極
ZF214P2102_108,古代哪位古代歌劇
ZF214P2102_109,詐問神影火茶豆若做葵吾涂核葵
ZF214P2102_110,休令擺衫愛緊咧搞作業
ZF214P2102_111,你麼腳垤吂兩垤
ZF214P2102_112,過得路上驚吵日時曲
ZF214P2102_113,吾屋下屋總有九個日
ZF214P2102_114,阿雄哥五月初三在土分肉
ZF214P2102_115,有禮拜五愛靠笥係底無
ZF214P2102_116,係少人腳頂得耐屎翼得
ZF214P2102_117,這西瓜幾多賊九十箍
ZF214P2102_118,過禮拜五火車票開三把曲
ZF214P2102_119,查問這個禮拜日有空个風景無
ZF214P2102_120,少人吾桃坐豆紅茶窟風面
ZF214P2102_121,吾突日屎等屙黏藤屎屎胐
ZF214P2102_122,𠊎𢱤一下嘍糟噁九把箍
ZF214P2102_123,係幾多歲啊吾佢乜五歲
ZF214P2102_124,腸果直得恁猛都被萋爽愐在啊
ZF214P2102_125,七十六路古茶路也較緊上車
ZF214P2102_126,過程考察十十日分厥愛真失望
ZF214P2102_127,插蚊係幾多號吾係五十五號
ZF214P2102_128,這個幾多賊這個直賊兩把揪
ZF214P2102_129,插問係對倒比來𠊎對大主來
ZF214P2102_130,𠊎巴總比在空南跳直在過半月
ZF214P2102_131,詐問𠊎討苦神珠安腦煮半隻
ZF214P2102_132,已滾燥直溼溜球藤價數真實在總較便宜兜好無
ZF214P2102_133,對這行路口火車頭愛行兩分足
ZF214P2102_134,秤一兜歸下尾嘀喊屎霸球試好
ZF214P2102_135,𠊎今日愐在九分鐘等先生罵
ZF214P2102_136,坐車並毋愛用生米桊
ZF214P2102_137,寒天做膨色衫正燒暖
ZF214P2102_138,詐問有客祖神凳哪位
ZF214P2102_139,插分兒哭哪泌領行李
ZF214P2102_140,查問係條表所襯係無
ZF214P2102_141,請哪位係該路口核尺
ZF214P2102_142,你係特加相拚係毋係
ZF214P2102_143,乜用筍較撇義已兜無
ZF214P2102_144,請問這油免肥服務無
ZF214P2102_145,吾雙頭喊較紅烏烏
ZF214P2102_146,詐問係在篇卜个書書
ZF214P2102_147,該分真認阿滿二十歲
ZF214P2102_148,今日有打扮無堵好無
ZF214P2102_149,詐問係若族上床咧
ZF214P2102_150,請問在人民幾多人咧
ZF214P2102_151,普通食有洗鑊个用逢
ZF214P2102_152,詐問愛幾久還已白幼
ZF214P2102_153,插目偎學歸大底哪位
