檔名,客語漢字
9k4ei1a3vg.wav,都算佢當好這兜山毋過佢乜疑狐敢使得延續厥爺哀个生活方式佢可能會做出離開个決定
sx7ywfxb0j.wav,阿爾伯爾決定繼續接受高等教育變做一個電腦工程師
090ps16ike.wav,佢身為吉爾吉斯人試著當光榮乜當歡喜來研究自家族群个歷史還有厥个出身過還有該兜人為著國家獨立來奮戰个偉大事蹟
dzwzflzwih.wav,毋過盡重要个斯係佢當好聽阿爸童年个歌這兜民歌分厥遊牧民族个祖公還較使得將厥等个生活並騎馬个熱情延續落來
phkakrmbuk.wav,斯係使毋得離開馬這係唯一个盡高原則
bgqzolnwa4.wav,正開始頭前幾公里个路程總係分人試著係一場冒險係一種分人當暢个責任感還有無愁無慮个感覺阿爾伯爾同厥馬布魯
xmwmk0p01h.wav,培養出一種當好个默契佢同布魯逐日來回學校个路線有當多厥等當好个祕密所在有自由在田野項走有食水个河壩水
bb7mujrd3y.wav,還有狼群會出現个地區厥等互相依賴著對方
ki1c9jbfuq.wav,在這兜荒野个所在略略無注意斯會無命
wslqksokv0.wav,若講河壩面頂个冰落撇了斯無人會來救厥等布魯當愁毋過阿爾伯爾毋係驚狼群佢還較驚跌倒佢透過鼓勵布魯
ortuox2c06.wav,分佢自家較安心
9x9phdgw6b.wav,厥等在路項點半點鐘了逐擺个挑戰總下會分厥等浪費當多个時間這當難去料想會發生麼个狀況厥等還有時間
y8z17mrhmo.wav,毋過干若完成一半了
rprxaz7cto.wav,毋管阿爾伯爾對這條路有幾熟絡逐擺去學校个路總係有危險个可能無斯驚喜做下無共款
d8e3xaemr4.wav,可能看起來無麼像毋過野生漿果係盡大个寶藏厥等值得浪費寶貴个幾分鐘
plfl9yhf64.wav,阿爾伯爾破壞盡高原則離開布魯了在這歸大片白色个沙漠肚佢知若講無馬佢會分佢自家在危險肚
0ahk6aek25.wav,阿爾伯爾當罕這種走个感覺當自由有一種分佢同所有个緊張情緒放落來个自由騎馬盤過吉爾吉斯山脈
7fu4x904mg.wav,阿爾伯爾既經到厥目標了佢到厥姊个屋家佢同厥奶戴在另外一個庄頭斯係這个時節佢離開布魯
98178chgve.wav,去學校之前佢去尋厥同學
ojn0z05es8.wav,山肚後生个騎士一下斯變做學生
06xbdbd3gz.wav,放學了後佢愛騎緊厥馬共下轉去屋家个路
3u79cjuy85.wav,阿爾伯爾同厥朋友見面个時節佢毋會著切無照阿爸个方式
ybkcv21de6.wav,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來
nvej7qclob.wav,吾夢想𠊎使得去旅行比論來講𠊎想去美國
wa3vbqjf4q.wav,毋過毋單淨往𠊎想去參觀當多無共款个國家想愛去發現無共款个所在
i3iznwvhqn.wav,去了解無共款个文化
khu8i9siln.wav,該係吾夢想
viewgtvtke.wav,在印度洋馬達加斯加个西南片天時當熱富蘭克林還有奧利佛戴在這位
dzmac57iib.wav,富蘭克林係老弟佢定著愛問過阿哥奧利佛正使得駛馬車佢乜當沙鼻
cr7qw9kriy.wav,天光這兩個細阿倈斯愛去學校讀書所以今晡斯愛負責同屋家愛用著个水去庄頭肚唯一个井打水
0czwjq54on.wav,在馬達加斯加取水係一件當挑戰个事情單淨百分之十二个人口有水好食這口井係淨俐水唯一个來源乜係這地區每一個人集合个所在
r99zby5ja4.wav,兩百公斤个車這擺換奧利佛接手在馬達加斯加去學校个路程真遠這兜恁遠个路斯變做無法肚去學校主要个原因
vl8ahityfi.wav,盡重要个係當多當匱个家庭無才調分細人去讀書厥等个阿爸毋想接受恁泥个運命富蘭克林同奧利佛當好運厥等定著愛同這項任務㧡起來
2r5mqfvjg1.wav,還有有挑戰性个家務事乜係學著生活經驗个一種方式
sfapzlzffv.wav,奧利佛同富蘭克林厥爸係受過教育个人無共款个係這四分之三个人做下係文盲真不幸厥等使毋得去學校讀書愛在田項做事畜歸屋大細
wnrt3kyuhd.wav,奧利佛同厥屋家人做下有一種堅強个韌性因致草蜢過境還有長年透天个燥旱破壞著厥等个收成厥等知天光無定著有飯好吃
2u883gprsl.wav,乜有當多無確定性所以厥等在學業方面取得成就感這係成功唯一个路途這點厥等兄弟當清楚
jchp9ix62e.wav,厥等愛在這位戴歸個禮拜這兩個細阿倈愛自家獨立生活
t4jsonfb4p.wav,對富蘭克林來講這係一項挑戰
phyx4zdzrz.wav,富蘭克林總係當歡喜佢都講有一支筆還有一張紙斯罅擺咧畫圖係厥興趣
aln001ly9e.wav,另外爺哀還愛在田項做事也無恁多个有閒時間
vhxhrh1fx0.wav,當多像恁泥年歲个馬達加斯加人放棄讀書
s5z5hljn6j.wav,兩個細阿倈透過堅持落去掌握著自家个運命都算厥等繼續𢯭手牧牛厥等對未來个職業還有選擇權奧利佛想愛做醫生
9slitqn1jv.wav,富蘭克林想愛做村長
15bczd1bxy.wav,攻擊後生个馬達加斯加後生人過來綁架厥等
r02hdr0q4l.wav,有一擺厥等出去了後阿姆毋知厥等係毋係安全等歸個禮拜總算等到厥等轉來
wpqyobgjjx.wav,都算在這恁熱个天時下正開始个幾公里總係像冒險共款有一種當暢過無愁無慮个感覺兄弟兩個使得共下行係一種當幸福个事情
bjfe6yipqg.wav,奧利佛緊來緊試著無耐心這滿毋係放棄个時間
piwfid0slf.wav,可比富蘭克林繼續行奧利佛使得保證無麼幾久都有一頭大樹使得歇睏
oeoy45f7rq.wav,奧利佛个保證富蘭克林當歡喜佢使得在大樹下歇睏咧
yutn878biz.wav,在萊加監獄這位係厥等歸條路線中盡危險个一段路
m7h3r6qxzv.wav,奧利佛同富蘭克林會在確定無歪人个情況下正會繼續向前行
wu5x6wz5s1.wav,正經當得人驚都算係樹乜使得感受著當危險
cflzmub53f.wav,為著愛閃開這條路線厥等行一條細路無過該定著愛穿過歸座森林
3ve9aipn02.wav,奧利佛還係無放心
wyuobv3atj.wav,行到半爛燦厥等夢想使得食晝
03qw9gfad7.wav,食著幾隻草蜢乜好啊
iqec1khrzu.wav,遠離屋家了後奧利佛愛對厥老弟擔起責任佢愛保護佢乜愛照顧佢毋過厥功課當嚴格佢乜當好奇厥家庭作業
rjupyjpk1f.wav,係毋係先生新出个富蘭克林承認佢無做功課因為佢係一個夢想家佢想寫作業毋當來畫圖
n3pc52t3pt.wav,厥等當好運坐著叢林出租車長途个車程單淨一點鐘斯好
r249szszg5.wav,都使得到學校
byuna1jnb3.wav,提早一點鐘係較樂觀个看法這滿無麼个事情使得確定个
qskc2m6my1.wav,一台馬車在橋項貶車咧乜阻礙著交通這擺堵著个事情分計畫過一擺挷後因致到盡尾个目的地斯無時間畫圖咧
c11e1c4wxk.wav,厥等定著愛在斷烏進前同棚搭好勢來
oj5dtoqasg.wav,貝提歐奇係這所在盡重要个庄頭一禮拜一擺會有市集兄弟兩個定著愛從頭到尾穿過這位正使得來到爺哀同厥等稅个位在偏遠个細屋
62t2h14etq.wav,當好運个係稅个屋離厥等个學校當近
b4y7t48t50.wav,爺哀分厥等零星錢來買日常个生活用品
9iugnqopmt.wav,厥等乜愛買食物還有基本个用品來維持一禮拜个生活
1o9he34hgf.wav,這擺厥等單淨使得買兜燈盞油還有麵粉厥等使毋得買肉因致肉忒貴咧厥等無恁多錢來買
xl90izlz8v.wav,奧利佛同富蘭克林同書包背在後背同其他細人共款行向厥等去學校个路
ndo6z7ldih.wav,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來
z9l05l6jf7.wav,𠊎希望𠊎大漢大學畢業了後使得做一個先生𠊎使得醫好當多破病个人
a2iaiqafob.wav,𠊎想愛做一個市長因為𠊎想愛參加庄頭个發展還有起學校
mw7pmpxk3o.wav,位在馬來西亞東北片个西里伯斯海域海水當燒暖又當清乜有當多个魚分阿尼一家人个生活使得倚恃這歸大片大海今晡阿尼厥爸
asrh5vzype.wav,還有外甥沙伯利三個人共下出海瀉湖對厥等來講無祕密厥等屬於巴搖斯社區乜分人安做海上个吉普賽人
sfxxnl4cr5.wav,當久以前阿尼厥爹用厥等个船屋對一個島到另外一個島打魚絡食這滿个巴瑤人無過游牧咧毋過厥等个心肝肚還係打魚个人
k1feq2ca2r.wav,阿尼無在學校个時斯跈緊阿爸學緊祖公留落來个技術
y9agv4d40a.wav,厥等在珊瑚礁肚打魚魚个種類乜當多
ixfm7h20e3.wav,魚个產量使得畜歸屋家人伸落來个使得晒燥拿去市場賣
2mz6me4upg.wav,用傳統个方式打魚學習在無破壞魚个狀況下同魚對魚網拿出來這係阿尼學到个古老知識代表厥等个獨立性毋過學校會提供佢其他个資源
gbndutalwe.wav,這*項毋單淨有上課也有休閒个時間阿尼在海上个時節會約朋友
98lpthe0gp.wav,這位个細人做下係隔壁鄰舍人多都使得組成腳球隊
upy78p5b42.wav,這兜球員戴在樹頭起个屋肚巴瑤人這滿毋係游牧民族咧毋過厥等還係倚恃大海絡食因為生活完全圍緊大海除了厥等个球類運動
p35vnrgrgs.wav,照風俗來講屋家肚个長子定著愛負責家庭个經濟
e0243th4rh.wav,阿尼係將來个一家之主佢愛照顧家庭个人
qyk50yv3lv.wav,所以佢定著愛讀到卒業
quc09zxvgr.wav,厥夢想係做一個英文先生這係厥屋家人當想望个職業先生係當受人尊敬个職業
ttlj4b5x98.wav,厥姊妹希望佢學英文厥等都會變做佢第一個學生
wsvbkwmnr9.wav,巴瑤人个飯桌項做下無肉厥等單淨食魚因為厥等認為地泥項个動物做下無淨俐
reltservim.wav,在阿尼个屋家肚當尊重社區傳統文化
vuhzgtadmw.wav,阿尼厥姆在屋家當堅持傳統个料理方式過還有傳統个文化都算阿尼用官方个話馬來文寫作業厥等繼續講巴瑤話
76a5dk2t62.wav,厥姆毋識字無法度同佢𢯭手
gcal713ctd.wav,毋過佢還係盡量來關心厥个作業因為厥家庭若講想愛有過較好个生活斯愛看阿尼係毋係會成功
6385xy4q6s.wav,進前送細人去學校讀書係阿尼厥爺哀負擔不起个價數
fdfzkcaj4o.wav,厥姊因致恁泥無讀書厥等忒匱咧
d3ljmv6hkq.wav,阿尼當好運厥家庭狀況既經改善咧佢同厥老妹乜因致受著好處使得去學校讀書咧
bwnxstdcif.wav,阿尼係在當遠个太平洋海洋中部出世這種偏僻个因素分教育變著當困難對阿尼來講去學校讀書係一種自願勇敢个行為
1x5dgv26ax.wav,這滿係馬來半島北海岸个朝脣七點鐘
6l9kuzh4gi.wav,打早洗浴係固定个儀式
198d2js42k.wav,為著免致晒傷厥姆在厥面項膏一層粉恁泥膏粉个動作係做阿姆儕展現出愁細人過照顧細人个另外一個層面
iftvur238y.wav,佢無去學校讀書毋過厥責任係同阿尼做伴
qju3v1jn9b.wav,阿姆个叮嚀水肚滿哪都係蜇厥等正經當危險都算水當清當平靜毋過在這位貶船還係當無妥當
nq8r9pve2j.wav,毋過佢係在另外一座島項坐船差毋多一點鐘都使得到位同其他人比較起來恁泥个路程已像當短
io2fpzhb9o.wav,阿尼當沙鼻同沙伯利講佢在學校發生个事情佢當好上英文過還有自然課
s73a3lyaw1.wav,沙伯利尋著機會同阿尼講著佢對知識个熱情佢同時乜參加私人个馬來文課程
itv1sf7db4.wav,當清又平靜个太平洋有燒暖个海水裡肚嗄有當多个危機
0tx1svf3k5.wav,知著風險了後沙伯利同阿尼講當久以前無著泅身衫个人會分蜇㸐死
qfo5adwa27.wav,所以唯一真正使得保護自家个斯係著泅身衫
84emkd864f.wav,船項有爛一個空除了停在盡近个島以外無其他个辦法
0uoqh558bl.wav,厥等無傢伙定著愛尋著方式來整船項个爛空若無阿尼定著會錯過去學校个時間
nmzbpeq4s7.wav,都算經歷著種種个困難沙伯利還係成功同阿尼準時送到位厥等這滿在旅程个盡尾一段
r3vomkq94d.wav,沙伯利會在放學个時節載阿尼轉屋家
aamimu2mcg.wav,衫係白色个褲係藍色个在馬來西亞个學校定著愛著學校个制服同先生行禮課程結束了後厥等愛用共款个方式來勞瀝先生
nsm1cznand.wav,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來
vex4hbwoeg.wav,𠊎大漢了後希望𠊎會有細人
43j5j6m3c4.wav,𠊎希望將來吾細人使得去讀書
vol0px0fsg.wav,𠊎自溜都當好讀書𠊎好讀書係因為使得分吾夢想實現吾夢想都係使得做一個英文先生
zfvqpft98k.wav,在越南北片同中國个邊界妙瓦山頂邱个屋家人耕種一垤農地
ft8sxqym97.wav,厥等係耕種人若講細人無去學校讀書个時節斯會在田肚𢯭手
x6cjv9t4bi.wav,邱屬於苗族係中國同寮國个山區民族
mt2oxgop56.wav,苗族自溜斯當依賴厥等个文化認同還有獨立性會分厥等在歷史項緊受著迫害
3dawgzihic.wav,天光邱个書包會過較輕毋過去學校个路程會過較長
a4kf6t2jkk.wav,逐戶人家毋會離當遠
tiq022n4tw.wav,苗旺鎮个市場色彩繽紛充滿活力乜係在山區肚逐個家庭逐禮拜聚會个場合邱同厥姊妹當好參加恁泥个活動
bgu9l0p9tg.wav,這位遠離城市个現代化當地居民保留原本个傳統文化服裝手工藝因致苗旺鎮同其他地區隔當開因致這位輒輒分人講做係苗族个主要地區
kmsyk90uu0.wav,對當多越南人來講這斯像係世界末日
lnpm7ggo61.wav,厥等在世界个盡頭過獨立个生活
uup1gy2c1v.wav,庄肚無水道水洗碗个水係對井肚來个雨水
pkbiu2u5q9.wav,壁爐係屋家个中心厥等分火永久點著來在當寒過還有溼溚溚个地區這係必要个因為苗族个屋做下當簡陋
9peexfe2i5.wav,戴个做下係樹造个屋地泥係當原始个地泥地板又無窗門也無隔枋
id8mge27zj.wav,邱个家族當團結傳統美德乜當醹
mj7upqr7z7.wav,敬老惜幼係盡基本个價值觀老實煞猛畜歸屋家大細乜係苗族家庭重要个價值觀
yn9c04yvu1.wav,在越南偏遠地區邱同厥姊妹係第一代去學校个苗族人厥等个爺哀毋識字大漢个阿姊愛𢯭手其他兩個較細漢个老妹完成作業
exo7pjzt65.wav,在恁泥个蠟燭燈光下完成作業因為這位無電火
u2htt0o8c7.wav,苗族係用服裝做區分
wlp06ucyjk.wav,婦人家著花喇必駁个衫邱同厥姊姊留緊傳統个頭那毛型表明自家係苗族厥等歸日做下係恁泥个頭那毛型
3p8ezfrgu1.wav,若講厥等在學校同其他學生共下个時節使得過加凸顯厥等个族群
vptv73p4r6.wav,三個細妹共下出門毋過厥等愛去个所在無共款
98kj9wtchb.wav,阿姊去讀中學老妹去讀小學行个路係無共款个
65tasfsw3l.wav,邱同厥細老妹吉雅毋管仰脣做下會三個人共下去學校因為厥等會堵著邱盡好个朋友壽氏麗
eljkff2huq.wav,邱同厥姊姊當好運使得去學校讀書毋過並毋係逐個細人總下使得恁泥有兜家長當驚厥等會無撇傳統文化過還有語言所以會分細人去學校讀書
73cn08w00g.wav,這三個後生个細阿妹承諾會延續苗族个身分厥等乜得著屋家人个支持鼓勵厥等去學校讀書向世界打開心房
di4pptnl14.wav,佢當好挑戰又毋會退讓
wlkepmfmrs.wav,邱帶緊厥細老妹還有盡好个朋友行在細路項可能距離會較短毋過時間會變較久
xxl20rb4gj.wav,這條路當嶇又當歪行因致恁泥速度變慢咧
aizh0y7rws.wav,吉安同壽氏麗開始疑狐邱个勇氣去行細路係毋係正確个選擇
bg0y3m7zyn.wav,對邱過還有厥族人來講厥等个祖公做下當重要根據厥等个信仰苗族人一出世斯愛接受三種精神第一係死後留落來
zkzm34lbzp.wav,第二係去過較高階个國王第三係轉世苗族个細人相信有靈魂吉安係厥等三個人盡細漢又盡驚鬼个人
1m988wc65w.wav,厥等个祖公無語言文字透過詩歌傳承文化苗族个傳統對邱這代人來講正經當敏感厥等接受教育
g8jnr024ky.wav,煞猛過還有決心反應著對東南亞个人堅強个意志
0k8a0yg82n.wav,這滿邱壽氏麗過還有吉安既經行到一半咧對三個後生个細阿妹來講恁泥个路程還算當準時
vzl3a7t2xk.wav,毋過厥等同細阿倈个比賽既經當𤸁咧所以做下當好食甜个東西
rq5phm8gnp.wav,厥等忍毋核食根梗類甜个東西這係厥等盡好食个
bvks706ihk.wav,毋管仰脣厥等確信自家贏咧
566lqsucmg.wav,邱去學校个時節總係行在頭前還有係第一個對山坑肚看著學校个人
mp9ycez6mp.wav,在平地路項無細阿倈厥等做下行山頂个路乜跈緊這條長長个路來到學校
69t0mzw3p8.wav,邱確定自家行這條細路定著會贏著挑戰
puv8511jzm.wav,都算這條路當歪行吉安同壽氏麗也毋會著切相信邱
yyq2jd1p7j.wav,厥等行往落去到學校
t6o5d4ut0q.wav,到學校个時細阿倈乜到咧細妹比細倈先到位細妹贏咧
k6enjkk4e3.wav,濛紗散撇咧毋過厥等有不祥个兆頭山林肚若起濛紗山路會變著當溜滑對厥等來講轉屋家个路斯變去過較困難咧
sz44r1ehmb.wav,逐日朝脣在世界各地幾下萬個个細人踏上去學校各路厥等个夢想將會設計出世界个未來
c0pnxuklff.wav,𠊎想愛做先生來教庄頭个人讀書還有教國家其他地區个人𠊎乜想做先生使得醫當多人个病
75fo2ahw2d.wav,約旦河岸偎兼耶路撒冷順緊東片中心个約旦崁頂延伸
vu4ud7uf9f.wav,過去恁多年來厥爺哀个生活當困難靠緊厥等無多个山羊過還有綿羊絡食
9batvlhz04.wav,他同厥兄弟阿德薩蘭尋著一種方式斯係靠拈金屬物品過用秤斤賣出去來賺兜私伽
8wrma2qdc3.wav,約瑟夫知一個好所在毋過這當危險阿德薩蘭當煩愁為著到該片定著愛偷走入去以色列个軍事基地
4rsb64lk4u.wav,這兜子彈係約瑟夫同阿德薩蘭在士兵訓練个軍事基地發現一般係還吂引爆个
e285odaklw.wav,以色列軍隊在這區域進行訓練約瑟夫想著天光愛去學校佢高不將愛迴過這區域該對佢來講 正經係迴當遠个路
w1o71ofv29.wav,約瑟夫同厥兄弟當好畜月鴿厥等用回收个材料替月鴿做竇乜花兜時間餵月鴿飼料過還有拚掃
4naxct37t0.wav,實在當虛玄 幾粒卵既經孵出來了有兩隻鳥子今晡出子了
nly963i22x.wav,所以約瑟夫學曉仰脣講價數
zwnobymdv6.wav,做一個傳統个貝都因人約瑟夫厥爺哀意識著世界在變化厥等在豐富个文化傳統之下教導細人投資在厥等个教育方面
fi8uowu48o.wav,希望替厥等提供過加美好个未來
mmp2up3hvg.wav,陷入反對巴勒斯坦人還有以色列人个衝突中像約瑟夫歸屋家人恁泥个貝都因人實在當會受著傷害當多人分政府逐出自家个土地
nzc3jgldbm.wav,迫到偏遠个沙漠壁角該位个羊群 長在因致欠水嗄死撇當多人離開這*項去到厥等當歪尋著事个城市
ethv99u30q.wav,對約瑟夫厥爸來講分細人去學校讀書係適應這變化多端个世界唯一个方式
4mi4f5ickm.wav,約瑟夫 當好厥聰明个驢因致厥驢有當好个技巧使得行在當崎个山路去到學校
5kb6qz04sk.wav,毋過厥驢乜當硬殼
qh1g6y1aq9.wav,作為一個優秀个騎士約瑟夫係盡大漢个細人佢長在用訓練騎驢个方法來撩厥老弟老妹歡喜
li14u363ae.wav,約瑟夫歸屋家人長在在日常生活肚試著當不安
4sg3h9duid.wav,以色列軍隊輒輒同厥等个屋打壞撇巴勒斯坦人毋肯同厥等安置好還佔著厥等个土地細人逐日過著分人威脅个生活
yy6ytoednq.wav,若講厥等朝脣去學校讀書个時厥等永遠毋會知這一天會仰脣樣約瑟夫承認佢逐日朝脣還有暗晡時頭做下都當驚當地居民成半下同軍人共款當得人驚
ikz5tafvaa.wav,佢盡驚个斯係同其中一個人面對面接觸
dge524whby.wav,約瑟夫厥爺哀來自代代相傳个畜山羊家族厥等賣阿姆用山羊做个酸乳頭擺賣出个錢使得應付所有个開銷
ni08iy5p71.wav,毋過這滿單淨賣山羊酸乳當難絡食
1n33wb6vsr.wav,約瑟夫个未來無法度符合貝都因人个游牧文化了佢高不將愛創造出全新个生活
lwkhb4b1wq.wav,該個地區有當多軍事演習佢雖然當驚軍人毋過佢還係無奈何愛行這條輒輒行个路線約瑟夫出門个時節佢都毋知今晡會行哪條路線去學校
37rdh7qtc2.wav,約瑟夫會改變路線並毋係為著搞尞該係因為安全个問題
o06qna0ea6.wav,山區並毋係看起來總係恁荒涼有成時山項會有當多來練射擊个士兵恁泥約瑟夫斯當歪通過無任何跡象表明厥等个存在
p0twx9kgbx.wav,因為這兜訓練場無關撇
zjcn5b1vhx.wav,士兵離開了後地泥項長在有炸藥過還有子彈留落來厥等定著愛當細義行
jy683gr93a.wav,貝都因人个阿拉伯話斯係沙漠居民約瑟夫斯係其中之一厥等頭擺同這垤土地有當醹个情感這位个老百姓識留落來行在這沙漠个足跡
4b32khog0h.wav,行在未知个路項厥驢愛當細義乜愛細心細意觀察著四周圍个環境
zi6uhftefl.wav,厥驢照約瑟夫个要求去做因為厥驢相信佢
6k528z0ka0.wav,都算厥驢既經同佢變做夥伴咧這隻驢還係當硬殼
6yhnlqxzo5.wav,約瑟夫既經慣了因致佢知驢本成斯係死腦筋
15b6rm7ys9.wav,在沙漠肚 水係珍貴个寶物
swwjrsvcj7.wav,厥等在這區域肚唯一使得分厥驢食水个所在佢毋會考慮浪費時間這係必要个
z1gk5vw5cu.wav,這條路約瑟夫行到底都使得到學校咧這滿差不多係用走个
jxhnrwpnk8.wav,逐日朝脣做下係歸大片青荷荷个樹林等緊約瑟夫這所在唯一个樹係厥學校四周圍个樹這係由義大利非政府組織起个籬笆
rwac9y4idg.wav,該係用竹起个因致以色列當局毋會發合格个建築證照斯像厥屋家共款這間學校隨時都會分人廢撇
zuhxwctgxe.wav,驢會在這位乖乖等緊直直到厥細主人放學轉來
lxtktct8z7.wav,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來
sgillkoidp.wav,教育當重要非常重要
eq8p4m0bnz.wav,𠊎當愛吾國家𠊎會做兜有用个事情不管係對屋家抑係國家總下有幫助个
sr6s7avxk2.wav,𠊎當好農業當好種兜青菜果子當好 乜當簡單𠊎想愛在這*項耕種這係𠊎好做个事情
nyrhhisiv5.wav,位在印度東南片孟加拉灣脣項个卡林加帕特南細莊頭係德維出世个所在
fmxyc2wzin.wav,逐日總下係用共款个方式開始德維打早在日頭還吂當𤊶个時節斯來到井水脣項燥季个時水變少了這係離莊頭一公里
94k110k25t.wav,這國家个細倈做下愛畜屋家大細德維个生活肚做下係細妹佢有當多个姊妹印度人認為細妹人無幾多个幫助
g7uhhp6f8p.wav,毋過德維佢係細妹嗄激發著厥个雄心壯志好比佢在學習上表現著當好厥爺哀斯會試著當沙鼻 當驕傲
49hjxak9j5.wav,同其他个印度學生共款德維上課个時間係拜一到拜五今晡係禮拜乜係松柏塔村落个市集日所以佢跈緊厥姆去遶遶嚟
8l48bfo6t7.wav,都算德維厥等單淨使得𢯭做家務厥爺哀還係分佢去學校讀書厥等知受教育當重要
os24x8bpu4.wav,爺哀个決心係來自厥等自家个故事厥姆毋識讀過書佢對這件事情當遺憾所以生活肚有當多个挑戰舉一個例子來講
60yurdzjrb.wav,去附近行行嚟做下係問題佢無法度看車牌坐公車因致毋識字佢愛倚恃別儕盡重要个係厥等希望厥妹使得獨立培養所有生活个技能
ipdt14e447.wav,細妹人使得學習知識過同別儕分享德維試著厥運氣正經當好特別係對有兜無公平个事情佢充滿反感在厥莊頭肚長在發生
ad3b9966vz.wav,當老个婦人家分屋家人放棄个事情通常總下係寡婦無經濟來源厥等个日變都當困難也當難生存這兜婦人家盡匱个係
pwv1n76xgj.wav,無法度得著醫療資源一日過一日恁泥愛面對殘酷个事實德維清楚知佢想愛為自家个未來做兜麼个佢想愛做一個先生這滿佢會定期拜訪厥等
5r54d017hh.wav,直直到佢使得真正照顧厥等為止佢同厥等保證若講佢使得做先生佢會到轉來這位照顧厥等厥夢想係在莊肚開一間毋使錢个醫療中心
yx1o5ofm3v.wav,德維性體堅強有一件事情佢係肯定个佢永久毋會放棄厥夢想好比佢使毋得拿著醫學文憑恁泥佢都愛做一個護士
rq29gagfoz.wav,在印度出世个細妹愛面對當多挑戰首先愛同大男人主義个傳統觀念挑戰在家庭來講這可能係盡壞陋个事情頭擺行嫁个俗既經禁止咧
nvw9s23kud.wav,佢希望厥妹使得透過教育變做自由積極煞猛个細妹佢用打漁人个身分來認真做事分厥妹毋使受著約束使得接受教育
kunqcgl16s.wav,德維天光愛考試這滿當認真讀書
jmf5atvkgk.wav,厥爸屬於低種姓制度下个孟加拉漁民佢日時頭在海面項度過毋過暗晡時頭佢會監督厥妹寫作業
sotibfnv6x.wav,德維厥兩個老妹在莊肚讀書因致莊肚有一間學校毋過這單淨係小學忒等為著繼續分厥等讀書大漢个細人無別個選擇
gs5a0lxdks.wav,無降倈對德維个爺哀來講係一件艱難个事情因為厥等老了後單淨妹使得照顧厥等毋過妹愛有自家个事業正使得幫助厥等屋家个經濟
9b5qngnxgp.wav,阿爸同恁多妹輒輒討論著這件事情來灌輸責任感乜激勵厥等學習厥爸了解印度職場个嚴條現實乜警告這兜妹愛過較努力正有機會出頭天
8b0qymg3uh.wav,厥爸希望德維過還有厥老妹使得同厥話聽入耳無*愛分佢失望
gm9ukek98p.wav,世界有當多國家學生愛著學校个制服去學校在印度 細妹連頭那毛型做下有規定德維當注意自家个外表打扮來當齊又淨俐
myied2qneu.wav,係對先生个尊重這項規定毋會減少厥等个想像力德維還有厥朋友做下會畫賓迪這係吉祥个痣斯像戴珠寶共款
joxhr9rtle.wav,都算這係當簡單時尚个配飾賓迪乜係積極快樂个象徵
9dchj9au46.wav,今晡係考試个日德維同哈奴曼禱告祂係忠誠力量知識个神
5af92n34fl.wav,坐船價數係二盧比德維个莊頭偎兼河岸厥學校斯在河岸个另外一片
vjrcqhntv2.wav,厥姆當堅持逐日朝脣德維出門个時會提醒佢路項愛細義
s28z119hy5.wav,德維自從毋識一個人去學校這係佢繼續讀書唯一个條件德維當好恁泥佢乜試著當心色因為還有兩個好朋友德葳過還有莫哈尼同佢做伴
ilcswlpi9x.wav,幸福同快樂會在厥等个路項發生厥等當歡喜看緊揚尾在天頂飛个樣在這滿个季節會輒輒出現大量个揚尾
4yhlz2o87p.wav,這兜揚尾會在天頂緊擛厥等个翼胛還有風較大个時節揚尾會圍緊水坑捩捩轉
85bdk0nf5b.wav,這板橋分風吹壞撇咧
8szhxwveaj.wav,想到對岸加若使得靠這細船還愛保佑毋會貶船
6p1rb661ad.wav,這隻恁壞陋个細船逐日載人客來來去去細船看䟘來快愛散撇个樣逐擺坐船心肝肚做下都驚因為厥等無一個人曉泅身
hmgs2nwfml.wav,其實印度無*愛教細妹泅身這係一種當無道理个文化恁泥个文化分德維試著當著驚負責管理十字路口个後生人已像乜感受著
3t41ziuaos.wav,這種當無道理个文化影響細倈厥等在當細漢个時節斯學曉仰脣泅身該係因致安全个考量厥等戴在愛輒輒出海个地區
7j4yvj0a0w.wav,恁泥細妹呢印度社會同家庭生活有關个事情總下交分細妹恁泥細妹做麼个愛學泅身呢德維無接受這種男女無公平个觀念
bymk9xup9p.wav,厥觀點斯係佢相信細倈同細妹係平等个所以定著愛分細妹學習厥等在轉屋家个路項繼續講這話題
1u99fwlhp0.wav,厥等知每一個聲 動作 影在路途項使得尋著當多聖靈祈求个所在恁泥使得分厥等个心靈平靜
rq6j7pnp6y.wav,森林肚有當多動物毋過分厥等盡驚个係男人个存在這兜心肝當歪个男人會緊觀察細妹甚至會欺負細妹厥等
gn307xqbvh.wav,所以細妹人个記憶肚有當無好个經歷
bgu5dtflhr.wav,厥等還有一個障礙愛克服
z9ji2xvbjh.wav,這板橋原本係厥等去學校最安全个路毋過因致無資金斯無法度修整恁泥个狀況當無好這河壩水當深水當急 乜當汶
cdeq05r3w7.wav,長在毋知愛對哪項行路面項有當多當滑个石頭乜毋知水底下有麼个東西成半下還有蛇因致水當汶乜毋知水幾深恁泥增加當多風險
